,Company,TypeName,Inches,Ram,Gpu,OpSys,Weight,Price,Touch_Screen,IPS_Screen,HD_Screen,X_Res,Y_Res,Px_price_Index,Cpu_Brand,Processor,Memory_GB,HDD,SSD
1015,Toshiba,Notebook,13.3,8,Intel HD Graphics 520,Windows 10,1.5,64468.8,0,0,0,1366,768,117.82653006268643,Intel,Intel Core i5,256,0,1
1016,HP,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.04,41025.0672,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,256,0,1
1017,Lenovo,Notebook,17.3,16,Nvidia Quadro 3000M,Windows 7,2.4,158135.04,0,1,1,4,2160,124.85570541621553,Intel,Intel Core i7,512,0,1
1018,Toshiba,Notebook,14.0,8,Intel HD Graphics 520,Windows 10,1.47,79387.2,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1019,HP,Notebook,14.0,8,Intel HD Graphics 520,Windows 10,1.43,118761.12,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
1020,Dell,2 in 1 Convertible,15.6,4,Intel HD Graphics 520,Windows 10,2.08,42410.3472,1,1,1,1920,1080,141.21199808219862,Intel,Intel Core i3,1000,1,0
1021,Toshiba,Ultrabook,13.3,8,Intel HD Graphics 520,Windows 10,1.2,84715.2,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
1022,HP,Notebook,13.3,8,Intel HD Graphics 620,Windows 10,1.11,61218.72,0,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
1023,HP,Notebook,14.0,8,Nvidia GeForce 930MX,Windows 10,1.64,63159.7104,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
1024,Dell,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,2.09,55754.3232,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,500,1,0
1025,HP,Ultrabook,12.5,4,Intel HD Graphics 620,Windows 10,1.26,83063.52,0,0,0,1366,768,125.36742798669837,Intel,Intel Core i5,256,0,1
1026,HP,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,2.31,63349.92,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,500,1,0
1027,HP,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.95,56476.8,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,500,1,0
1028,Dell,Ultrabook,13.3,8,Intel HD Graphics 620,Windows 10,1.29,86526.72,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i5,256,0,1
1029,HP,Notebook,17.3,8,Nvidia GeForce 930MX,Windows 10,2.63,57542.4,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i5,256,0,1
1030,HP,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.64,51841.44,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,256,0,1
1031,Acer,Notebook,15.6,6,AMD Radeon R5,Windows 10,2.1,21791.52,0,0,0,1366,768,100.45466986113651,AMD,AMD Processor,1000,1,0
1032,MSI,Gaming,17.3,8,Nvidia GeForce GTX 1050,Windows 10,2.7,63499.104,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,128,1,1
1033,HP,Notebook,14.0,8,Intel HD Graphics 520,Windows 7,1.95,63669.6,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1034,HP,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,1.84,65480.5872,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1035,HP,Ultrabook,12.5,8,Intel HD Graphics 520,Windows 10,1.26,71874.72,0,0,1,1920,1080,176.23257360658386,Intel,Intel Core i7,256,0,1
1036,HP,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.04,39533.76,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1037,Toshiba,Ultrabook,14.0,8,Intel HD Graphics 520,Windows 10,1.47,91908.0,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
1038,Dell,Notebook,15.6,8,Intel HD Graphics 520,Windows 7,2.09,56633.976,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1039,HP,Notebook,14.0,8,Intel HD Graphics 620,Windows 10,1.64,53839.9728,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1040,Lenovo,2 in 1 Convertible,15.6,4,Intel HD Graphics 520,Windows 10,1.8,45128.16,1,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1041,Vero,Notebook,14.0,2,Intel HD Graphics 400,Windows 10,1.45,11231.424,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,32,0,0
1042,Toshiba,Notebook,15.6,16,Nvidia GeForce 930M,Windows 10,2.4,75924.0,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1043,Lenovo,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,2.3,55922.688,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1044,HP,Notebook,14.0,4,Intel HD Graphics 520,Windows 10,1.54,53280.0,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,500,1,0
1045,HP,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,1.84,112065.9552,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,1,1
1046,HP,Notebook,14.0,8,Intel HD Graphics 520,Windows 7,1.43,78268.32,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1047,MSI,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows 10,3.78,82351.6992,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1048,Lenovo,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows 10,4.6,122010.6672,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,128,1,1
1049,Asus,Netbook,11.6,4,Intel HD Graphics 400,Chrome OS,1.2,15339.312,0,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,16,0,0
1050,Lenovo,Notebook,14.0,16,Intel HD Graphics 520,Windows 7,1.1,139593.6,0,1,0,2560,1440,209.8006828649808,Intel,Intel Core i7,256,0,1
1051,HP,Notebook,15.6,8,Nvidia GeForce 940MX,Windows 10,1.91,52161.12,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
1052,Dell,2 in 1 Convertible,15.6,8,Intel HD Graphics 620,Windows 10,2.3,58288.32,1,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1053,HP,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.04,52161.12,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,256,0,1
1054,Dell,Ultrabook,13.3,16,Intel HD Graphics 620,Windows 10,1.2,120093.12,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i7,1000,0,1
1055,HP,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.31,37570.392,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,500,1,0
1056,HP,Notebook,15.6,4,Intel HD Graphics 620,No OS,1.96,26586.72,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1057,Acer,Notebook,15.6,8,AMD Radeon R5,Windows 10,2.4,23922.72,0,0,0,1366,768,100.45466986113651,AMD,AMD Processor,1000,1,0
1058,Dell,2 in 1 Convertible,13.3,12,Intel HD Graphics 620,Windows 10,1.6,69210.72,1,1,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
1059,MSI,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows 10,2.94,96916.32,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,1,1
1061,Asus,Gaming,17.3,16,Nvidia GeForce GTX 965M,No OS,4.0,53173.44,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,1000,1,0
1062,Dell,Notebook,15.6,4,Intel HD Graphics,Windows 10,2.25,29783.52,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
1063,Dell,Notebook,15.6,16,AMD Radeon R7 M445,Windows 10,2.32,52746.6672,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,2000,1,0
1064,MSI,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows 10,1.8,102777.12,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,1,1
1065,Dell,Ultrabook,13.3,8,Intel HD Graphics 620,Windows 10,1.29,77682.24,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
1066,Asus,Gaming,17.3,64,Nvidia GeForce GTX 980 ,Windows 10,3.58,211788.0,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,1000,0,1
1067,Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 520,Windows 10,1.62,42517.9728,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
1068,Dell,Gaming,15.6,16,Nvidia GeForce GTX 970M,Windows 10,3.21,70809.12,0,0,1,4,2160,138.46177587823902,Intel,Intel Core i7,256,1,1
1069,Apple,Ultrabook,12.0,8,Intel HD Graphics 515,Mac OS X,0.92,69264.0,0,1,0,2304,1440,226.41554716935852,Intel,Other Intel Processor,256,0,0
1070,Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.06,25679.8944,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,500,1,0
1071,HP,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.31,63882.72,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1072,HP,Ultrabook,12.5,8,Intel HD Graphics 520,Windows 7,1.26,63882.72,0,0,1,1920,1080,176.23257360658386,Intel,Intel Core i5,256,0,1
1073,HP,Notebook,13.3,8,Intel HD Graphics 620,Windows 10,1.49,58075.2,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
1074,Lenovo,Ultrabook,12.5,8,Intel HD Graphics 520,Windows 10,1.3,91294.7472,1,1,1,1920,1080,176.23257360658386,Intel,Intel Core i7,256,0,1
1075,Lenovo,Notebook,17.3,8,AMD Radeon R5 M330,Windows 10,3.0,35111.52,0,0,0,1600,900,106.11306214269258,Intel,Intel Core i5,1000,1,0
1076,Lenovo,Notebook,15.6,4,Nvidia GeForce GTX 950M,Windows 10,2.3,52054.56,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
1077,MSI,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows 10,3.78,133146.72,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1078,Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.1,28771.2,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1079,HP,Notebook,15.6,4,Intel HD Graphics 520,Windows 7,2.31,50083.2,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,500,1,0
1080,Lenovo,Ultrabook,12.5,8,Intel HD Graphics 515,Windows 10,0.99,74538.72,1,1,0,2560,1440,234.9767648087785,Intel,Other Intel Processor,512,0,1
1081,Lenovo,Gaming,17.3,32,Nvidia GeForce GTX 980M,Windows 10,4.6,172627.2,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,512,0,1
1082,Lenovo,2 in 1 Convertible,10.1,4,Intel HD Graphics 400,Windows 10,0.69,34433.2656,1,1,0,1920,1200,224.17380907857276,Intel,Other Intel Processor,64,0,0
1083,HP,Ultrabook,13.3,16,Intel HD Graphics 620,Windows 10,1.3,109170.72,0,1,1,4,2160,162.40629351131793,Intel,Intel Core i7,512,0,1
1084,Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.18,39960.0,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1085,HP,Notebook,14.0,4,Intel HD Graphics 520,Windows 7,1.54,54931.1472,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,500,1,0
1086,HP,Workstation,15.6,8,AMD FirePro W4190M,Windows 7,1.9,79653.6,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1087,Lenovo,Notebook,14.0,8,Intel HD Graphics 520,Windows 7,1.7,63882.72,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,180,0,1
1088,HP,Notebook,13.3,4,Intel HD Graphics 515,Chrome OS,1.29,32767.2,0,0,1,3200,1800,276.053530085501,Intel,Other Intel Processor,32,0,0
1089,Acer,Notebook,15.6,4,AMD Radeon R5,Windows 10,2.4,20619.36,0,0,0,1366,768,100.45466986113651,AMD,AMD Processor,500,1,0
1090,Dell,Notebook,15.6,4,Intel HD Graphics,Linux,2.2,20965.1472,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
1091,HP,Notebook,15.6,4,Intel HD Graphics 520,No OS,1.86,18434.3472,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
1092,Asus,Gaming,17.3,8,Nvidia GeForce GTX 1060,Windows 10,2.7,85194.72,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1093,Dell,Ultrabook,13.3,4,AMD Radeon 530,Windows 10,1.4,43601.688,0,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
1094,HP,Netbook,12.5,4,Intel HD Graphics 520,Windows 7,2.4,85194.72,0,0,0,1366,768,125.36742798669837,Intel,Intel Core i5,128,0,1
1095,Acer,Notebook,15.6,8,Nvidia GeForce GTX 950M,Windows 10,2.4,42570.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,1,1
1096,Dell,Notebook,15.6,8,AMD Radeon R7 M445,Windows 10,2.36,34035.264,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
1097,MSI,Gaming,17.3,8,Nvidia GeForce GTX 965M,Windows 10,2.6,85194.72,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,0,1
1098,HP,Notebook,15.6,4,Intel HD Graphics 405,Windows 10,1.96,26640.0,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
1099,Asus,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows 10,4.3,122490.72,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,128,1,1
1100,Dell,Ultrabook,12.5,4,Intel HD Graphics 520,Windows 7,1.5,60480.792,0,0,0,1366,768,125.36742798669837,Intel,Intel Core i3,500,1,0
1101,Dell,Ultrabook,12.5,4,Intel HD Graphics 520,Windows 7,1.5,62176.1616,0,0,0,1366,768,125.36742798669837,Intel,Intel Core i3,128,0,1
1102,Acer,Notebook,15.6,4,Intel HD Graphics,Chrome OS,2.2,11135.52,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,16,0,1
1103,HP,Workstation,17.3,8,AMD FirePro W6150M,Windows 7,3.0,154458.72,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,1000,1,0
1104,Lenovo,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,63882.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,512,0,1
1105,Dell,Ultrabook,12.5,8,Intel HD Graphics 520,Windows 7,1.5,75289.968,0,0,0,1366,768,125.36742798669837,Intel,Intel Core i5,256,0,1
1106,MSI,Gaming,17.3,8,Nvidia GeForce GTX 960M,Windows 10,2.9,80516.2032,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,128,1,1
1107,Lenovo,2 in 1 Convertible,15.6,4,Intel HD Graphics 520,Windows 10,2.1,46193.76,1,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1108,HP,Notebook,15.6,4,AMD Radeon R4,Windows 10,2.1,21205.44,0,0,1,1920,1080,141.21199808219862,AMD,AMD Processor,1000,1,0
1109,Asus,Gaming,15.6,16,Nvidia GeForce GTX 960M,Windows 10,2.59,71341.92,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1110,HP,Notebook,13.3,8,Intel HD Graphics 515,Windows 10,1.16,90522.72,1,0,1,3200,1800,276.053530085501,Intel,Other Intel Processor,256,0,1
1111,Dell,Notebook,15.6,4,AMD Radeon R5 M315,Windows 7,2.24,40980.312,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1112,Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.1,22857.12,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,128,0,1
1113,HP,Ultrabook,13.3,8,Intel HD Graphics 520,Windows 10,1.16,104908.32,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,512,0,1
1114,Lenovo,2 in 1 Convertible,10.1,4,Intel HD Graphics 400,Android,0.69,29250.72,1,1,0,1920,1200,224.17380907857276,Intel,Other Intel Processor,64,0,0
1115,Dell,Ultrabook,13.3,8,Intel Iris Plus Graphics 640,Windows 10,1.23,73473.12,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
1116,Lenovo,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows 10,4.6,146519.4672,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,0,1
1117,Razer,Ultrabook,12.5,8,Intel HD Graphics 520,Windows 10,1.25,54825.12,1,0,1,4,2160,172.8002962960423,Intel,Intel Core i7,256,0,1
1118,Toshiba,Ultrabook,13.3,16,Intel HD Graphics 620,Windows 10,1.05,118601.28,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,512,0,1
1119,Asus,Gaming,17.3,8,Nvidia GeForce GTX 960M,Windows 10,3.52,69929.4672,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,128,1,1
1120,Vero,Notebook,13.3,4,Intel HD Graphics 400,Windows 10,1.35,10442.88,0,0,1,1920,1080,165.6321180513006,Intel,Other Intel Processor,32,0,0
1121,HP,Notebook,13.3,8,Intel HD Graphics 520,Windows 10,1.16,90043.2,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
1122,HP,Notebook,14.0,8,Intel HD Graphics 520,Windows 7,1.43,80612.64,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1123,Dell,Notebook,15.6,4,Intel HD Graphics 520,Linux,2.09,27899.0064,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1124,Asus,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.0,23176.8,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
1125,Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 520,Windows 10,1.8,88924.32,1,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
1126,Lenovo,2 in 1 Convertible,10.1,4,Intel HD Graphics 400,Windows 10,0.69,25521.12,1,1,0,1920,1200,224.17380907857276,Intel,Other Intel Processor,64,0,0
1127,HP,Ultrabook,12.5,8,Intel HD Graphics 520,Windows 7,1.26,100965.6,0,0,0,1366,768,125.36742798669837,Intel,Intel Core i5,256,0,1
1128,Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1060,No OS,2.4,52693.92,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,1
1129,HP,Gaming,17.3,8,Nvidia GeForce GTX 1060,Windows 10,3.35,60153.12,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i5,128,1,1
1130,HP,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.04,33513.12,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i7,2000,1,0
1131,Lenovo,2 in 1 Convertible,14.0,8,Nvidia Quadro M500M,Windows 7,1.8,109244.2464,1,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
1132,Asus,Notebook,14.0,4,Intel HD Graphics 500,Windows 10,1.5,14811.84,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,32,0,0
1133,HP,Ultrabook,15.6,8,Intel HD Graphics 620,Windows 10,1.84,40066.56,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1134,Acer,Notebook,15.6,4,Nvidia GeForce 940MX,Windows 10,2.23,32820.48,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
1135,Lenovo,Notebook,15.6,16,AMD Radeon R7 M360,Windows 10,2.5,58554.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,0,0
1136,HP,Workstation,17.3,8,Nvidia Quadro M3000M,Windows 7,3.0,210424.032,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,0,1
1137,Dell,Notebook,15.6,8,AMD Radeon R7 M445,Windows 10,2.5,41771.52,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,1000,1,0
1138,MSI,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows 10,3.78,127818.72,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1139,HP,Ultrabook,15.6,8,Intel HD Graphics 520,Windows 7,1.88,115709.2416,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1140,Lenovo,2 in 1 Convertible,14.0,16,Intel HD Graphics 520,Windows 10,2.8,130003.2,1,1,0,2560,1440,209.8006828649808,Intel,Intel Core i7,512,0,1
1141,MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.4,60888.384,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1142,HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 520,Windows 10,1.48,86793.12,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
1143,HP,Workstation,15.6,8,Nvidia Quadro M1000M,Windows 7,2.59,118761.12,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1144,HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 520,Windows 10,1.48,95850.72,1,0,0,2560,1440,220.84282406840083,Intel,Intel Core i7,256,0,1
1145,HP,Workstation,15.6,8,Nvidia Quadro M1000M,Windows 7,2.0,101178.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1146,HP,Ultrabook,12.5,8,Intel HD Graphics 520,Windows 7,1.26,122381.496,0,0,1,1920,1080,176.23257360658386,Intel,Intel Core i7,256,0,1
1147,Dell,Notebook,15.6,8,Nvidia GeForce 940MX,Windows 10,2.18,53807.472,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1148,HP,Notebook,15.6,8,Intel HD Graphics 520,Windows 7,1.88,84129.12,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1149,Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 520,Windows 10,1.27,124621.92,1,1,0,2560,1440,209.8006828649808,Intel,Intel Core i7,256,0,1
1150,Lenovo,Notebook,15.6,4,Intel HD Graphics 520,No OS,1.9,18061.92,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
1151,HP,Notebook,15.6,4,AMD Radeon R2 Graphics,Windows 10,1.86,15824.16,0,0,0,1366,768,100.45466986113651,AMD,AMD Processor,500,1,0
1152,Lenovo,Notebook,15.6,8,AMD Radeon R5 M330,No OS,2.32,31914.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
1153,Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,63882.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
1154,Dell,Notebook,15.6,8,Nvidia GeForce 960M,Windows 10,2.04,119916.2304,1,1,1,4,2160,138.46177587823902,Intel,Intel Core i5,256,0,1
1155,HP,Notebook,15.6,4,AMD Radeon 520,Windows 10,1.91,25515.2592,0,0,1,1920,1080,141.21199808219862,AMD,AMD Processor,256,0,1
1156,MSI,Gaming,17.3,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,79536.384,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1157,Lenovo,Ultrabook,14.0,12,Intel HD Graphics 520,Windows 7,1.4,122490.72,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
1158,Lenovo,Notebook,15.6,8,AMD Radeon R5 M330,Windows 10,2.5,42010.7472,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,0,0
1159,HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 520,Windows 10,1.48,108744.48,1,0,0,2560,1440,220.84282406840083,Intel,Intel Core i7,512,0,1
1160,Lenovo,Ultrabook,14.0,8,Intel HD Graphics 520,Windows 7,1.7,79866.72,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
1161,MSI,Gaming,14.0,16,Nvidia GeForce GTX 970M,Windows 10,1.7,94252.32,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,1,1
1162,HP,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.62,47898.72,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
1163,Lenovo,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,2.2,24455.52,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
1164,HP,Notebook,15.6,4,Intel HD Graphics 520,No OS,2.1,25414.0272,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1165,Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,79813.44,0,0,1,4,2160,138.46177587823902,Intel,Intel Core i7,128,1,1
1166,Lenovo,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,1.95,74059.2,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1167,Lenovo,Notebook,15.6,4,Nvidia GeForce 920MX ,Windows 10,2.2,24935.04,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i3,1000,1,0
1168,HP,Notebook,14.0,2,Intel HD Graphics 400,Windows 10,1.44,13266.72,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,32,0,0
1169,MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.2,44701.92,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
1170,HP,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,1.96,36177.12,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1171,HP,Notebook,15.6,16,Intel UHD Graphics 620,Windows 10,2.1,61751.52,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,512,0,1
1172,Asus,Notebook,15.6,4,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
1173,Lenovo,Notebook,15.6,4,Intel HD Graphics 520,No OS,2.1,21205.44,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1174,Lenovo,Notebook,15.6,8,Nvidia GeForce 940MX,No OS,2.2,37775.52,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
1175,Asus,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,2.0,40972.32,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i3,256,0,1
1176,Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows 7,2.32,43956.0,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,0,0
1177,Lenovo,Gaming,15.6,16,Nvidia GeForce GTX 960,Windows 10,3.31,69530.4,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,512,0,1
1178,MSI,Gaming,15.6,16,Nvidia GeForce GTX 970M,Windows 10,1.91,114731.5536,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
